Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,33.540000915527344,33.540000915527344,33.4109992980957,33.5,33.5,5400
2023-10-03,33.439998626708984,33.47999954223633,33.18000030517578,33.220001220703125,33.220001220703125,76800
2023-10-04,33.25,33.40999984741211,33.25,33.38999938964844,33.38999938964844,9900
2023-10-05,33.43000030517578,33.43000030517578,33.2599983215332,33.369998931884766,33.369998931884766,136500
2023-10-06,33.349998474121094,33.619998931884766,33.279998779296875,33.599998474121094,33.599998474121094,5100
2023-10-09,33.59000015258789,33.790000915527344,33.5099983215332,33.790000915527344,33.790000915527344,27200
2023-10-10,33.75,33.9900016784668,33.75,33.83000183105469,33.83000183105469,78200
2023-10-11,33.95000076293945,33.95000076293945,33.790000915527344,33.93000030517578,33.93000030517578,4100
2023-10-12,33.959999084472656,33.974998474121094,33.779998779296875,33.85499954223633,33.85499954223633,14900
2023-10-13,33.959999084472656,33.959999084472656,33.709999084472656,33.709999084472656,33.709999084472656,16500
2023-10-16,33.79999923706055,33.9900016784668,33.79999923706055,33.91999816894531,33.91999816894531,33600
2023-10-17,33.84000015258789,34.029998779296875,33.75,33.93000030517578,33.93000030517578,9200
2023-10-18,33.970001220703125,33.970001220703125,33.650001525878906,33.720001220703125,33.720001220703125,27700
2023-10-19,33.689998626708984,33.75,33.529998779296875,33.529998779296875,33.529998779296875,11800
2023-10-20,33.400001525878906,33.540000915527344,33.2599983215332,33.31999969482422,33.31999969482422,6800
2023-10-23,33.22999954223633,33.400001525878906,33.14500045776367,33.2599983215332,33.2599983215332,6000
2023-10-24,33.439998626708984,33.45000076293945,33.310001373291016,33.400001525878906,33.400001525878906,14900
2023-10-25,33.310001373291016,33.310001373291016,33.09000015258789,33.09000015258789,33.09000015258789,6700
2023-10-26,32.97999954223633,33.11000061035156,32.79999923706055,32.84000015258789,32.84000015258789,24800
2023-10-27,32.97999954223633,32.97999954223633,32.689998626708984,32.790000915527344,32.790000915527344,7600
2023-10-30,32.97999954223633,33.06999969482422,32.849998474121094,33.0,33.0,6900
