Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,21.989999771118164,22.082000732421875,21.889999389648438,21.989999771118164,21.989999771118164,59600
2023-10-03,21.959999084472656,21.969999313354492,21.670000076293945,21.780000686645508,21.780000686645508,46300
2023-10-04,21.729999542236328,22.010000228881836,21.729999542236328,21.989999771118164,21.989999771118164,99900
2023-10-05,21.865999221801758,21.94700050354004,21.746000289916992,21.8799991607666,21.8799991607666,106300
2023-10-06,21.84000015258789,22.209999084472656,21.78499984741211,22.139999389648438,22.139999389648438,49900
2023-10-09,22.010000228881836,22.270000457763672,22.0,22.200000762939453,22.200000762939453,44300
2023-10-10,22.299999237060547,22.440000534057617,22.290000915527344,22.360000610351562,22.360000610351562,40400
2023-10-11,22.299999237060547,22.440000534057617,22.299999237060547,22.40999984741211,22.40999984741211,410100
2023-10-12,22.3700008392334,22.548999786376953,22.270000457763672,22.360000610351562,22.360000610351562,65600
2023-10-13,22.420000076293945,22.420000076293945,22.15999984741211,22.170000076293945,22.170000076293945,19000
2023-10-16,22.309999465942383,22.43000030517578,22.28499984741211,22.34000015258789,22.34000015258789,60700
2023-10-17,22.280000686645508,22.40999984741211,22.163999557495117,22.260000228881836,22.260000228881836,23800
2023-10-18,22.195999145507812,22.26300048828125,22.049999237060547,22.1299991607666,22.1299991607666,21300
2023-10-19,22.18000030517578,22.239999771118164,21.94099998474121,22.020000457763672,22.020000457763672,48200
2023-10-20,21.8799991607666,21.969999313354492,21.729999542236328,21.729999542236328,21.729999542236328,24500
2023-10-23,21.739999771118164,21.920000076293945,21.645000457763672,21.829999923706055,21.829999923706055,24700
2023-10-24,21.940000534057617,22.030000686645508,21.822999954223633,22.0,22.0,90700
2023-10-25,21.81999969482422,21.829999923706055,21.520000457763672,21.59000015258789,21.59000015258789,30600
2023-10-26,21.450000762939453,21.510000228881836,21.25,21.25,21.25,73600
2023-10-27,21.34000015258789,21.549999237060547,21.299999237060547,21.399999618530273,21.399999618530273,46500
2023-10-30,21.40999984741211,21.600000381469727,21.40999984741211,21.55699920654297,21.55699920654297,16200
