Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,89.62999725341797,89.7300033569336,89.3499984741211,89.5199966430664,89.5199966430664,289600
2023-10-03,89.3499984741211,89.36000061035156,88.70999908447266,88.80000305175781,88.80000305175781,274500
2023-10-04,88.94999694824219,89.2300033569336,88.77999877929688,89.16999816894531,89.16999816894531,211500
2023-10-05,89.0199966430664,89.36000061035156,89.0199966430664,89.22000122070312,89.22000122070312,245900
2023-10-06,88.79000091552734,89.43000030517578,88.76000213623047,89.33999633789062,89.33999633789062,256400
2023-10-09,89.38999938964844,89.94000244140625,89.36000061035156,89.83999633789062,89.83999633789062,291000
2023-10-10,89.75,90.05000305175781,89.54000091552734,89.8499984741211,89.8499984741211,121300
2023-10-11,89.86000061035156,89.97000122070312,89.4000015258789,89.80000305175781,89.80000305175781,168200
2023-10-12,89.58000183105469,89.6500015258789,89.22000122070312,89.37999725341797,89.37999725341797,158900
2023-10-13,89.58999633789062,89.83000183105469,89.23999786376953,89.31999969482422,89.31999969482422,142000
2023-10-16,89.23999786376953,89.47000122070312,89.23999786376953,89.33000183105469,89.33000183105469,131400
2023-10-17,89.04000091552734,89.2300033569336,88.91000366210938,88.94999694824219,88.94999694824219,56200
2023-10-18,88.87999725341797,88.95999908447266,88.45999908447266,88.5199966430664,88.5199966430664,231200
2023-10-19,88.69999694824219,88.9000015258789,88.31999969482422,88.33000183105469,88.33000183105469,157100
2023-10-20,88.29000091552734,88.66000366210938,88.29000091552734,88.43000030517578,88.43000030517578,162100
2023-10-23,88.36000061035156,88.97000122070312,88.33999633789062,88.73999786376953,88.73999786376953,80300
2023-10-24,89.0,89.1500015258789,88.83999633789062,89.06999969482422,89.06999969482422,109400
2023-10-25,88.9800033569336,88.9800033569336,88.66000366210938,88.76000213623047,88.76000213623047,126000
2023-10-26,88.58999633789062,89.01000213623047,88.58999633789062,88.94000244140625,88.94000244140625,147600
2023-10-27,88.94000244140625,89.12000274658203,88.69999694824219,88.76000213623047,88.76000213623047,214000
2023-10-30,88.94000244140625,88.94999694824219,88.75,88.86000061035156,88.86000061035156,77600
