Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,20.100000381469727,20.110000610351562,20.079999923706055,20.100000381469727,19.752513885498047,6600
2023-10-03,20.0,20.040000915527344,20.0,20.010000228881836,19.664066314697266,8200
2023-10-04,20.01300048828125,20.079999923706055,20.0,20.076000213623047,19.728927612304688,4400
2023-10-05,20.104999542236328,20.1299991607666,20.100000381469727,20.100000381469727,19.752513885498047,2700
2023-10-06,20.084999084472656,20.100000381469727,20.079999923706055,20.094999313354492,19.747596740722656,10800
2023-10-09,20.110000610351562,20.280000686645508,20.100000381469727,20.149999618530273,19.80164909362793,12700
2023-10-10,20.209999084472656,20.229999542236328,20.1299991607666,20.209999084472656,19.860610961914062,33400
2023-10-11,20.200000762939453,20.200000762939453,20.149999618530273,20.15999984741211,19.811473846435547,5700
2023-10-12,20.139999389648438,20.15999984741211,20.110000610351562,20.110000610351562,19.762340545654297,6300
2023-10-13,20.209999084472656,20.229999542236328,20.101999282836914,20.104999542236328,19.75742530822754,8700
2023-10-16,20.118999481201172,20.18000030517578,20.100000381469727,20.1299991607666,19.781993865966797,99100
2023-10-17,20.1200008392334,20.1299991607666,20.110000610351562,20.1299991607666,19.781993865966797,7500
2023-10-18,20.170000076293945,20.18000030517578,20.1200008392334,20.135000228881836,19.786907196044922,177500
2023-10-19,20.1299991607666,20.149999618530273,20.110000610351562,20.1299991607666,19.781993865966797,83200
2023-10-20,20.139999389648438,20.18000030517578,20.1299991607666,20.149999618530273,19.80164909362793,117100
2023-10-23,20.148000717163086,20.15999984741211,20.139999389648438,20.15999984741211,19.811473846435547,115800
2023-10-24,20.149999618530273,20.15999984741211,20.1200008392334,20.15999984741211,19.811473846435547,149500
2023-10-25,20.15999984741211,20.15999984741211,20.139999389648438,20.149999618530273,19.80164909362793,85300
2023-10-26,20.170000076293945,20.190000534057617,20.149999618530273,20.15999984741211,19.811473846435547,37800
2023-10-27,20.100000381469727,20.110000610351562,20.079999923706055,20.09000015258789,19.80950164794922,25700
2023-10-30,20.040000915527344,20.1200008392334,20.040000915527344,20.104999542236328,19.82429313659668,107400
