Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,22.32900047302246,22.32900047302246,22.219999313354492,22.31399917602539,22.31399917602539,4900
2023-10-03,22.18000030517578,22.18000030517578,22.0,22.052000045776367,22.052000045776367,12100
2023-10-04,22.040000915527344,22.040000915527344,21.93000030517578,22.009000778198242,22.009000778198242,7400
2023-10-05,21.940000534057617,22.1299991607666,21.940000534057617,22.1299991607666,22.1299991607666,1800
2023-10-06,22.190000534057617,22.621999740600586,22.190000534057617,22.621999740600586,22.621999740600586,2000
2023-10-09,22.209999084472656,22.43400001525879,22.209999084472656,22.43400001525879,22.43400001525879,2400
2023-10-10,22.68000030517578,22.81999969482422,22.65999984741211,22.802000045776367,22.802000045776367,7800
2023-10-11,22.8700008392334,22.937999725341797,22.815000534057617,22.8700008392334,22.8700008392334,9400
2023-10-12,22.920000076293945,22.920000076293945,22.59000015258789,22.690000534057617,22.690000534057617,6400
2023-10-13,22.610000610351562,22.610000610351562,22.451000213623047,22.489999771118164,22.489999771118164,11700
2023-10-16,22.670000076293945,22.670000076293945,22.649999618530273,22.665000915527344,22.665000915527344,1600
2023-10-17,22.399999618530273,22.600000381469727,22.399999618530273,22.520000457763672,22.520000457763672,8800
2023-10-18,22.229999542236328,22.25,22.125,22.125,22.125,2600
2023-10-19,22.06999969482422,22.110000610351562,22.0,22.059999465942383,22.059999465942383,7800
2023-10-20,21.909000396728516,21.920000076293945,21.81999969482422,21.81999969482422,21.81999969482422,3200
2023-10-23,21.65999984741211,21.920000076293945,21.65999984741211,21.836999893188477,21.836999893188477,8500
2023-10-24,21.940000534057617,22.270000457763672,21.940000534057617,22.222999572753906,22.222999572753906,16000
2023-10-25,21.959999084472656,22.020000457763672,21.81999969482422,21.889999389648438,21.889999389648438,14900
2023-10-26,21.59000015258789,21.679000854492188,21.489999771118164,21.56999969482422,21.56999969482422,24200
2023-10-27,21.700000762939453,21.790000915527344,21.66200065612793,21.66200065612793,21.66200065612793,2700
2023-10-30,22.040000915527344,22.040000915527344,21.86199951171875,21.969999313354492,21.969999313354492,7100
