Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,269.6199951171875,269.6199951171875,266.739990234375,269.5899963378906,269.5899963378906,61700
2023-10-03,268.0299987792969,268.5799865722656,265.9599914550781,266.8999938964844,266.8999938964844,75300
2023-10-04,266.9599914550781,268.2099914550781,265.9800109863281,267.8599853515625,267.8599853515625,58800
2023-10-05,268.0299987792969,269.7699890136719,267.42999267578125,269.5899963378906,269.5899963378906,61800
2023-10-06,268.4800109863281,273.0400085449219,268.4800109863281,272.239990234375,272.239990234375,41000
2023-10-09,271.1700134277344,273.1600036621094,270.4700012207031,273.0,273.0,15900
2023-10-10,272.8500061035156,275.7799987792969,272.760009765625,274.5299987792969,274.5299987792969,43700
2023-10-11,275.1099853515625,275.2200012207031,272.2200012207031,273.3999938964844,273.3999938964844,38300
2023-10-12,273.6600036621094,273.6600036621094,270.6300048828125,270.80999755859375,270.80999755859375,22600
2023-10-13,271.4200134277344,273.05999755859375,271.0,272.3500061035156,272.3500061035156,29600
2023-10-16,273.05999755859375,276.1000061035156,273.05999755859375,274.54998779296875,274.54998779296875,45300
2023-10-17,273.2200012207031,275.5199890136719,273.2200012207031,274.260009765625,274.260009765625,24300
2023-10-18,274.1199951171875,274.45001220703125,271.2900085449219,271.5299987792969,271.5299987792969,64500
2023-10-19,271.2699890136719,271.2699890136719,267.4599914550781,268.69000244140625,268.69000244140625,483000
2023-10-20,268.3900146484375,269.6600036621094,267.9599914550781,267.9800109863281,267.9800109863281,71700
2023-10-23,267.4700012207031,268.4200134277344,265.9200134277344,265.9800109863281,265.9800109863281,82100
2023-10-24,265.3399963378906,267.7200012207031,265.3399963378906,267.0400085449219,267.0400085449219,138200
2023-10-25,265.8500061035156,266.3900146484375,262.6600036621094,264.4700012207031,264.4700012207031,57200
2023-10-26,262.30999755859375,264.1199951171875,261.6600036621094,261.8299865722656,261.8299865722656,116700
2023-10-27,260.7099914550781,260.8599853515625,256.3299865722656,257.2300109863281,257.2300109863281,46400
2023-10-30,258.510009765625,259.5400085449219,256.8699951171875,258.6199951171875,258.6199951171875,88200
