Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,49.38999938964844,49.67100143432617,49.38999938964844,49.67100143432617,49.67100143432617,500
2023-10-03,48.74599838256836,48.79800033569336,48.74599838256836,48.79800033569336,48.79800033569336,300
2023-10-04,49.2599983215332,49.5099983215332,49.2599983215332,49.486000061035156,49.486000061035156,1700
2023-10-05,49.444000244140625,49.444000244140625,49.444000244140625,49.444000244140625,49.444000244140625,0
2023-10-06,50.040000915527344,50.25,50.040000915527344,50.25,50.25,3000
2023-10-09,50.45000076293945,50.45000076293945,50.44200134277344,50.44200134277344,50.44200134277344,300
2023-10-10,50.66999816894531,50.790000915527344,50.66999816894531,50.71900177001953,50.71900177001953,1000
2023-10-11,51.09700012207031,51.09700012207031,51.09700012207031,51.09700012207031,51.09700012207031,100
2023-10-12,51.224998474121094,51.224998474121094,50.869998931884766,50.87099838256836,50.87099838256836,1800
2023-10-13,50.869998931884766,50.869998931884766,50.33100128173828,50.33100128173828,50.33100128173828,200
2023-10-16,50.88999938964844,50.94200134277344,50.88999938964844,50.94200134277344,50.94200134277344,800
2023-10-17,50.41999816894531,50.744998931884766,50.369998931884766,50.744998931884766,50.744998931884766,400
2023-10-18,50.279998779296875,50.279998779296875,50.01100158691406,50.01100158691406,50.01100158691406,1400
2023-10-19,49.869998931884766,50.16999816894531,49.645999908447266,49.645999908447266,49.645999908447266,2900
2023-10-20,49.189998626708984,49.19900131225586,48.915000915527344,48.915000915527344,48.915000915527344,4100
2023-10-23,49.2599983215332,49.2599983215332,49.02799987792969,49.02799987792969,49.02799987792969,300
2023-10-24,48.529998779296875,49.45000076293945,48.529998779296875,49.45000076293945,49.45000076293945,7300
2023-10-25,48.96200180053711,48.970001220703125,48.380001068115234,48.452999114990234,48.452999114990234,1800
2023-10-26,47.779998779296875,47.88999938964844,47.29999923706055,47.4900016784668,47.4900016784668,71500
2023-10-27,47.7859992980957,47.7859992980957,47.5099983215332,47.604000091552734,47.604000091552734,3400
2023-10-30,48.0,48.30799865722656,48.0,48.30799865722656,48.30799865722656,300
